# source; base term; pitch accent
nhk;商い物;あꜛきないものꜜ
nhk;商う;あꜛきなꜜう
nhk;秋なす;あꜛきなす
nhk;秋茄子;あꜛきなす
nhk;秋なす;あꜛきなꜜす
nhk;秋茄子;あꜛきなꜜす
nhk;秋なり;あꜛきなり
nhk;秋生り;あꜛきなり
nhk;空き箱;あꜛきばこ
nhk;秋場所;あꜛきばしょ
nhk;秋晴れ;あꜛきばれ
nhk;秋冷え;あꜛきびえ
nhk;秋日和;あꜛきびꜜより
nhk;空き瓶;あꜛきびん
nhk;空き部屋;あꜛきべや
nhk;空き間;あꜛきま
nhk;秋まき;あꜛきまき
nhk;秋蒔き;あꜛきまき
nhk;秋祭り;あꜛきまꜜつり
nhk;空き店;あꜛきみせ
nhk;秋めく;あꜛきめꜜく
nhk;秋物;あꜛきもの
nhk;秋物;あꜛきꜜもの
nhk;空き家;あꜛきや
nhk;秋休み;あꜛきやꜜすみ
nhk;商人;あꜛきゅꜜうど
nhk;亜きょう木;あꜛきょꜜうぼく
nhk;亜喬木;あꜛきょꜜうぼく
nhk;明らか;あꜛきꜜらか
nhk;諦め;あꜛきらめ
nhk;諦め;あꜛきらめꜜ
nhk;あきらめやすい;あꜛきらめやすꜜい
nhk;あきらめる;あꜛきらめꜜる
nhk;飽きる;あꜛきꜜる
nhk;あきれ返る;あꜛきれかꜜえる
nhk;呆れ返る;あꜛきれかꜜえる
nhk;アキレス腱;あꜛきれす*ꜜけん
nhk;アキレス腱;あꜛきれꜜす*けん
nhk;あきれ果てる;あꜛきれはてꜜる
nhk;呆れる;あꜛきれる
nhk;商人;あꜛきꜜんど
nhk;悪;ꜛあꜜく
nhk;飽く;ꜛあꜜく
nhk;開く;あꜛく
nhk;明く;あꜛく
nhk;空く;あꜛく
nhk;灰汁;あꜛく
nhk;あく洗い;あꜛくあꜜらい
nhk;灰汁洗い;あꜛくあꜜらい
nhk;悪意;ꜛあꜜくい
nhk;悪意;あꜛくꜜい
nhk;悪因;あꜛくいん
nhk;悪運;あꜛくうん
nhk;悪影響;あꜛくえꜜいきょう
nhk;悪疫;あꜛくえき
nhk;悪縁;あꜛくえん
nhk;悪感情;あꜛく*かꜜんじょう
nhk;悪逆;あꜛくぎ~ゃく
nhk;悪行;あꜛくぎ~ょう
nhk;悪業;あꜛくぎ~ょう
nhk;悪行;あꜛくꜜぎ~ょう
nhk;悪業;あꜛくꜜぎ~ょう
nhk;悪業;あꜛくご~う
nhk;悪妻;あꜛく*さい
nhk;悪材料;あꜛくざꜜいりょう
nhk;悪事;ꜛあꜜくじ
nhk;悪食;あꜛくじき
nhk;悪質;あꜛくし*つ
nhk;悪疾;あꜛくし*つ
nhk;アクシデント;ꜛあꜜく*しでんと
nhk;握手;ꜛあꜜく*しゅ
nhk;悪手;あꜛく*しゅ
nhk;悪臭;あꜛく*しゅう
nhk;悪習;あꜛく*しゅう
nhk;悪趣味;あꜛく*しゅꜜみ
nhk;悪循環;あꜛくじゅꜜんかん
nhk;悪所;ꜛあꜜく*しょ
nhk;悪書;ꜛあꜜく*しょ
nhk;悪所;あꜛく*しょ
nhk;悪書;あꜛく*しょ
nhk;悪女;ꜛあꜜくじょ
nhk;悪性;あꜛく*しょꜜう
nhk;悪性;あꜛく*しょう
nhk;悪条件;あꜛくじょꜜうけん
nhk;アクション;ꜛあꜜく*しょん
nhk;悪心;あꜛく*しん
nhk;悪心;あꜛく*しꜜん
nhk;悪神;あꜛくじん
nhk;悪性;あꜛく*せい
nhk;悪声;あꜛく*せい
nhk;悪政;あꜛく*せい
nhk;悪税;あꜛくぜい
nhk;齷齪;ꜛあꜜく*せく
nhk;アクセサリー;ꜛあꜜく*せさりい
nhk;アクセサリー;あꜛく*せꜜさりい
nhk;アクセス;ꜛあꜜく*せす
nhk;アクセル;ꜛあꜜく*せる
nhk;悪銭;あꜛく*せん
nhk;悪戦苦闘;あꜛく*せんく*とう
nhk;悪宣伝;あꜛく*せꜜんでん
nhk;アクセント;ꜛあꜜく*せんと
nhk;アクセント辞典;あꜛく*せんとじꜜてん
nhk;悪相;あꜛく*そꜜう
nhk;悪相;あꜛく*そう
nhk;悪僧;あꜛく*そう
nhk;悪送球;あꜛく*そꜜうきゅう
nhk;芥;あꜛく*た
nhk;芥;ꜛあꜜく*た
nhk;アクター;ꜛあꜜく*たあ
nhk;悪態;あꜛく*たい
nhk;悪態;あꜛく*たꜜい
nhk;芥川賞;あꜛく*たが~わꜜしょう
nhk;悪玉;あꜛくだま
nhk;悪たれ;あꜛく*たれ
nhk;悪たれ;あꜛく*たれꜜ
nhk;悪たれ小僧;あꜛく*たれこぞꜜう
nhk;悪たれる;あꜛく*たれꜜる
nhk;悪たれる;あꜛく*たれる
nhk;悪太郎;あꜛく*たꜜろう
nhk;アクティブ;ꜛあꜜく*てぃぶ
nhk;悪天候;あꜛく*てꜜんこう
nhk;アクト;ꜛあꜜく*と
nhk;あくどい;あꜛくどꜜい
nhk;悪党;あꜛく*とꜜう
nhk;悪投;あꜛく*とう
nhk;悪道;あꜛくꜜどう
nhk;悪童;あꜛくどう
nhk;悪徳;あꜛく*とく
nhk;アクトレス;ꜛあꜜく*とれす
nhk;飽くなき;あꜛくꜜなき
nhk;悪人;あꜛくにん
nhk;あく抜き;あꜛくぬき
nhk;灰汁抜き;あꜛくぬき
nhk;あく抜き;あꜛくぬきꜜ
nhk;灰汁抜き;あꜛくぬきꜜ
nhk;あく抜き;あꜛくぬꜜき
nhk;灰汁抜き;あꜛくぬꜜき
nhk;あく抜け;あꜛくぬけ
nhk;あぐねる;あꜛぐ~ねꜜる
nhk;あぐねる;あꜛぐ~ねる
nhk;悪念;あꜛくねん
nhk;悪罵;ꜛあꜜくば
nhk;悪日;ꜛあꜜくび
nhk;悪日;あꜛくꜜび
nhk;欠伸;あꜛくび
nhk;悪筆;あꜛくひ*つ
nhk;悪評;あꜛく*ひょう
nhk;悪病;あꜛくびょう
nhk;悪病;あꜛくꜜびょう
nhk;悪平等;あꜛくびょꜜうどう
nhk;悪風;あꜛく*ふう
nhk;悪文;あꜛくぶん
nhk;悪弊;あꜛく*へい
nhk;悪癖;あꜛく*へき
nhk;悪報;あꜛく*ほう
nhk;悪法;あꜛく*ほう
nhk;悪魔;ꜛあꜜくま
nhk;飽く迄;あꜛくꜜまで
nhk;飽く迄;ꜛあꜜくまで
nhk;悪名;あꜛくみょう
nhk;悪名;あꜛくꜜみょう
nhk;悪夢;ꜛあꜜくむ
nhk;倦む;あꜛぐ~ꜜむ
nhk;悪名;あꜛくめい
nhk;悪役;あꜛくやく
nhk;悪友;あꜛくゆう
nhk;悪用;あꜛくよう
nhk;あぐら;あꜛぐ~ら
nhk;悪らつ;あꜛくらつ
nhk;悪辣;あꜛくらつ
nhk;あぐら鼻;あꜛぐ~らꜜばな
nhk;あぐらっ鼻;あꜛぐ~らꜜっぱな
nhk;あぐり網;あꜛぐ~りꜜあみ
nhk;揚繰網;あꜛぐ~りꜜあみ
nhk;あぐり網;あꜛぐ~りあみ
nhk;揚繰網;あꜛぐ~りあみ
nhk;悪霊;あꜛくりょう
nhk;悪霊;あꜛくꜜりょう
nhk;握力;あꜛくꜜりょく
nhk;アクリル;あꜛくりる
nhk;アクリル;ꜛあꜜくりる
nhk;明くる;あꜛくる
nhk;明くる朝;あꜛくるあꜜさ
nhk;翌朝;あꜛくるあꜜさ
nhk;明くる年;あꜛくるとしꜜ
nhk;翌年;あꜛくるとしꜜ
nhk;明くる年;あꜛくるꜜとし
nhk;翌年;あꜛくるꜜとし
nhk;明くる日;あꜛくるひꜜ
nhk;翌日;あꜛくるひꜜ
nhk;明くる日;あꜛくるひ
nhk;翌日;あꜛくるひ
nhk;悪例;あꜛくれい
nhk;アグレマン;あꜛぐれꜜまん
nhk;悪路;ꜛあꜜくろ
nhk;アクロバット;あꜛくろばꜜっと
nhk;アクロバットダンス;あꜛくろばっとだꜜんす
nhk;明け;あꜛけ
nhk;朱;あꜛけ
nhk;揚げ;あꜛげ~
nhk;上げ;あꜛげ~
nhk;揚げ足;あꜛげ~あし
nhk;揚げ足取り;あꜛげ~あし*ꜜとり
nhk;揚げ足取り;あꜛげ~あꜜし*とり
nhk;揚げ油;あꜛげ~あꜜぶら
nhk;上げ板;あꜛげ~いた
nhk;上げ縁;あꜛげ~えん
nhk;上げ縁;あꜛげ~ꜜえん
nhk;上げ下ろし;あꜛげ~おろし
nhk;上げかじ;あꜛげ~かじ
nhk;上げ舵;あꜛげ~かじ
nhk;上げかじ;あꜛげ~ꜜかじ
nhk;上げ舵;あꜛげ~ꜜかじ
nhk;揚げかす;あꜛげ~かす
nhk;揚げ滓;あꜛげ~かす
nhk;揚げかす;あꜛげ~かꜜす
nhk;揚げ滓;あꜛげ~かꜜす
nhk;明け方;あꜛけが~た
nhk;明け方ごろ;あꜛけが~たご~ꜜろ
nhk;明けがらす;あꜛけが~ꜜらす
nhk;明け烏;あꜛけが~ꜜらす
nhk;挙句;あꜛげ~く
nhk;明け暮れ;あꜛけꜜくれ
nhk;明け暮れ;あꜛけくれ
nhk;明け暮れる;あꜛけくれꜜる
nhk;上げ下げ;あꜛげ~ꜜさげ~
nhk;上げ潮;あꜛげ~しお
nhk;開け閉め;あꜛけꜜしめ
nhk;あけすけ;あꜛけす*け
nhk;上げぜん;あꜛげ~ぜん
nhk;上げ膳;あꜛげ~ぜん
nhk;上げ底;あꜛげ~ぞこ
nhk;明け初める;あꜛけそめꜜる
nhk;揚げ出し;あꜛげ~だし
nhk;揚げ出し豆腐;あꜛげ~だしどꜜうふ
nhk;開けたて;あꜛけꜜたて
nhk;開け閉て;あꜛけꜜたて
nhk;揚げ玉;あꜛげ~だま
nhk;開けっ放し;あꜛけっぱなし
nhk;開けっ広げ;あꜛけっぴろげ~
nhk;あげつらい;あꜛげ~つらい
nhk;あげつらう;あꜛげ~つらꜜう
nhk;明けて;あꜛけて
nhk;挙げて;あꜛげ~て
nhk;明けても暮れても;ꜛあけꜜてもくꜛれてꜜも
nhk;明けても暮れても;あꜛけてꜜもくれても
nhk;上げ戸;あꜛげ~ꜜど
nhk;揚げ戸;あꜛげ~ꜜど
nhk;上げ戸;あꜛげ~ど
nhk;揚げ戸;あꜛげ~ど
nhk;揚げなべ;あꜛげ~なべ
nhk;揚げ鍋;あꜛげ~なべ
nhk;明け荷;あꜛけに
nhk;明け残る;あꜛけのこꜜる
nhk;明けの明星;あꜛけのみょうじょう
nhk;揚羽蝶;あꜛげ~はꜜちょう
nhk;揚羽蝶;あꜛげ~はちょう
nhk;揚羽蝶;あꜛげ~はのちょꜜう
nhk;開け放し;あꜛけはなし
nhk;開け放す;あꜛけはなꜜす
nhk;開け放つ;あꜛけはなꜜつ
nhk;明け離れる;あꜛけはなれꜜる
nhk;上げ幅;あꜛげ~ꜜはば
nhk;開け払う;あꜛけはらꜜう
nhk;通草;あꜛけび
nhk;揚げひばり;あꜛげ~ひꜜばり
nhk;揚げ雲雀;あꜛげ~ひꜜばり
nhk;開け広げ;あꜛけひろげ~
nhk;上げぶた;あꜛげ~ぶた
nhk;上げ蓋;あꜛげ~ぶた
nhk;曙;あꜛけぼの
nhk;揚幕;あꜛげ~ꜜまく
nhk;揚幕;あꜛげ~まく
nhk;上げ窓;あꜛげ~まど
nhk;揚げ窓;あꜛげ~まど
nhk;明け六つ;あꜛけむつ
nhk;揚げもち;あꜛげ~もち
nhk;揚げ餅;あꜛげ~もち
nhk;揚げもち;あꜛげ~もちꜜ
nhk;揚げ餅;あꜛげ~もちꜜ
nhk;揚げもち;あꜛげ~もꜜち
nhk;揚げ餅;あꜛげ~もꜜち
nhk;揚げ物;あꜛげ~もの
nhk;揚げ屋;あꜛげ~や
nhk;明けやらぬ;あꜛけやらꜜぬ
nhk;明け行く;あꜛけゆꜜく
nhk;明ける;あꜛける
nhk;開ける;あꜛける
nhk;空ける;あꜛける
nhk;上げる;あꜛげ~る
nhk;揚げる;あꜛげ~る
nhk;挙げる;あꜛげ~る
nhk;明け渡し;あꜛけわたし
nhk;明け渡す;あꜛけわたꜜす
nhk;明け渡る;あꜛけわたꜜる
nhk;吾子;ꜛあꜜこ
nhk;顎;あꜛご~ꜜ
nhk;アコースティック;あꜛこうす*てぃꜜっく
nhk;あこうだい;あꜛこꜜうだい
nhk;アコーディオン;あꜛこꜜうでぃおん
nhk;アコーディオン;あꜛこうでぃꜜおん
nhk;憧れ;あꜛこが~れ
nhk;憬れ;あꜛこが~れ
nhk;あこがれる;あꜛこが~れる
nhk;阿漕;ꜛあꜜこぎ~
nhk;阿漕;あꜛこぎ~
nhk;顎鬚;あꜛご~ꜜひげ~
nhk;顎鬚;あꜛご~ひげ~
nhk;顎紐;あꜛご~ꜜひも
nhk;顎紐;あꜛご~ひも
nhk;あこや貝;あꜛこやꜜが~い
nhk;阿古屋貝;あꜛこやꜜが~い
nhk;朝;ꜛあꜜさ
nhk;麻;あꜛさꜜ
nhk;字;ꜛあꜜざ
nhk;痣;あꜛざꜜ
nhk;朝明け;あꜛさあけ
nhk;浅い;あꜛさい
nhk;朝市;あꜛさꜜいち
nhk;朝市;あꜛさいꜜち
nhk;麻糸;あꜛさいと
nhk;麻裏;あꜛさうら
nhk;麻裏草履;あꜛさうらぞꜜうり
nhk;麻お;あꜛさお
nhk;麻苧;あꜛさお
nhk;朝起き;あꜛさꜜおき
nhk;麻織り;あꜛさおり
nhk;朝帰り;あꜛさが~ꜜえり
nhk;朝顔;あꜛさꜜが~お
nhk;朝駆け;あꜛさが~け
nhk;朝がすみ;あꜛさが~ꜜすみ
nhk;朝霞;あꜛさが~ꜜすみ
nhk;朝風;あꜛさꜜかぜ
nhk;朝方;あꜛさꜜが~た
nhk;朝方;あꜛさが~た
nhk;麻がみしも;あꜛさが~ꜜみしも
nhk;麻裃;あꜛさが~ꜜみしも
nhk;朝がゆ;あꜛさが~ゆ
nhk;朝粥;あꜛさが~ゆ
nhk;朝がゆ;あꜛさꜜが~ゆ
nhk;朝粥;あꜛさꜜが~ゆ
nhk;浅葱;あꜛさぎ~
nhk;浅黄;あꜛさぎ~
nhk;あさぎ裏;あꜛさぎ~うら
nhk;浅葱裏;あꜛさぎ~うら
nhk;浅黄幕;あꜛさぎ~ꜜまく
nhk;浅黄幕;あꜛさぎ~まく
nhk;朝霧;あꜛさꜜぎ~り
nhk;浅草紙;あꜛさく*さꜜが~み
nhk;浅草のり;あꜛさく*さꜜのり
nhk;朝雲;あꜛさぐ~も
nhk;朝ぐも;あꜛさぐ~も
nhk;朝蜘蛛;あꜛさぐ~も
nhk;朝雲;あꜛさぐ~ꜜも
nhk;朝ぐも;あꜛさぐ~ꜜも
nhk;朝蜘蛛;あꜛさぐ~ꜜも
nhk;朝曇り;あꜛさぐ~ꜜもり
nhk;朝曇り;あꜛさぐ~もり
nhk;浅黒い;あꜛさぐ~ろꜜい
nhk;浅黒い;あꜛさぐ~ろい
nhk;朝餉;あꜛさげ~
nhk;嘲り;あꜛざけり
nhk;嘲り;あꜛざけりꜜ
nhk;嘲り;あꜛざけꜜり
nhk;嘲る;あꜛざけꜜる
nhk;朝ごはん;あꜛさごꜜはん
nhk;朝酒;あꜛさꜜざけ
nhk;朝酒;あꜛさざけ
nhk;浅茅;あꜛさじ
nhk;浅茅;あꜛさぢ
nhk;浅知恵;あꜛさじえ
nhk;浅知恵;あꜛさぢえ
nhk;浅漬け;あꜛさずけ
nhk;浅漬け;あꜛさづけ
nhk;朝摘み;あꜛさずみ
nhk;朝摘み;あꜛさづみ
nhk;浅瀬;あꜛさせ
nhk;朝立ち;あꜛさだち
nhk;浅つき;あꜛさꜜつ*き
nhk;浅葱;あꜛさꜜつ*き
nhk;浅つき;あꜛさつ*き
nhk;浅葱;あꜛさつ*き
nhk;明後日;あꜛさꜜって
nhk;朝っぱら;あꜛさっぱら
nhk;朝っぱら;あꜛさっぱらꜜ
nhk;朝露;あꜛさꜜつゆ
nhk;朝露;あꜛさつゆ
nhk;浅手;あꜛさで
nhk;あざとい;あꜛざとꜜい
nhk;字;あꜛざな
nhk;朝な朝な;あꜛさなあꜜさな
nhk;糾う;あꜛざなꜜう
nhk;朝なぎ;あꜛさなぎ~
nhk;朝凪;あꜛさなぎ~
nhk;朝な夕な;あꜛさなゆꜜうな
nhk;朝な夕な;ꜛあꜜさなゆうな
nhk;麻縄;あꜛさなわ
nhk;朝寝;あꜛさꜜね
nhk;朝寝坊;あꜛさねꜜぼう
nhk;朝のうち;あꜛさのうち
nhk;麻の葉;あꜛさのꜜは
nhk;麻の葉;あꜛさのは
nhk;麻の実;あꜛさのみ
nhk;あさはか;あꜛさꜜはか
nhk;朝飯;あꜛさはん
nhk;朝晩;ꜛあꜜさばん
nhk;朝日;ꜛあꜜさひ
nhk;朝ぶろ;あꜛさぶろ
nhk;朝風呂;あꜛさぶろ
nhk;朝ぼらけ;あꜛさぼらけ
nhk;朝ぼらけ;あꜛさぼꜜらけ
nhk;浅ましい;あꜛさましꜜい
nhk;朝まだき;あꜛさまꜜだき
nhk;朝未だき;あꜛさまꜜだき
nhk;薊;あꜛざみ
nhk;浅緑;あꜛさみꜜどり
nhk;欺く;あꜛざむꜜく
nhk;朝飯;あꜛさめし
nhk;朝飯前;あꜛさめしまꜜえ
nhk;朝もや;あꜛさもや
nhk;朝靄;あꜛさもや
nhk;朝もや;あꜛさもꜜや
nhk;朝靄;あꜛさもꜜや
nhk;鮮やか;あꜛざꜜやか
nhk;朝焼け;あꜛさやけ
nhk;朝湯;あꜛさꜜゆ
nhk;朝夕;ꜛあꜜさゆう
nhk;海豹;あꜛざꜜらし
nhk;浅蜊;あꜛさり
nhk;漁る;あꜛさる
nhk;漁る;あꜛさꜜる
nhk;アザレア;あꜛざれあ
nhk;あざ笑う;あꜛざわらꜜう
nhk;嘲笑う;あꜛざわらꜜう
nhk;葦;ꜛあꜜし
nhk;足;あꜛしꜜ
nhk;脚;あꜛしꜜ
nhk;鰺;ꜛあꜜじ
nhk;アジ;ꜛあꜜじ
nhk;味;あꜛじ
nhk;足跡;あꜛしあꜜと
nhk;足裏;あꜛしうら
nhk;足音;あꜛしおꜜと
nhk;足音;あꜛしおとꜜ
nhk;海驢;あꜛし*か
nhk;足利尊氏;あꜛし*かが~たかꜜうじ
nhk;足利尊氏;ꜛあし*かꜜが~たꜛかꜜうじ
nhk;足がかり;あꜛしが~ꜜかり
nhk;足掛り;あꜛしが~ꜜかり
nhk;足かけ;あꜛし*かけ
nhk;味加減;あꜛじかꜜげ~ん
nhk;足かせ;あꜛし*かせ
nhk;足枷;あꜛし*かせ
nhk;足かせ;あꜛし*かꜜせ
nhk;足枷;あꜛし*かꜜせ
nhk;足形;あꜛしが~た
nhk;足固め;あꜛしが~ꜜため
nhk;悪しからず;あꜛし*かꜜらず
nhk;足がらみ;あꜛしが~ꜜらみ
nhk;足搦み;あꜛしが~ꜜらみ
nhk;足軽;あꜛしが~る
nhk;悪しき;ꜛあꜜし*き
nhk;足癖;あꜛし*くせ
nhk;足首;あꜛし*ꜜくび
nhk;足首;あꜛし*くꜜび
nhk;足げ;あꜛしげ~ꜜ
nhk;足蹴;あꜛしげ~ꜜ
nhk;足げ;あꜛしげ~
nhk;足蹴;あꜛしげ~
nhk;あし毛;あꜛしげ~
nhk;葦毛;あꜛしげ~
nhk;足芸;あꜛしげ~い
nhk;味気ない;あꜛじけなꜜい
nhk;味気ない;あꜛじきなꜜい
nhk;足腰;あꜛし*ꜜこし
nhk;足腰;あꜛし*こꜜし
nhk;足ごしらえ;あꜛしご~ꜜしらえ
nhk;足拵え;あꜛしご~ꜜしらえ
nhk;紫陽花;あꜛじさい
nhk;足先;あꜛし*さき
nhk;足先;あꜛし*さきꜜ
nhk;悪し様に;あꜛしざまに
nhk;足しげく;あꜛし*しꜜげ~く
nhk;足繁く;あꜛし*しꜜげ~く
nhk;アシスタント;あꜛしꜜす*たんと
nhk;アシスト;あꜛしꜜす*と
nhk;足ずり;あꜛしずり
nhk;足摺り;あꜛしずり
nhk;足ずり;あꜛしずりꜜ
nhk;足摺り;あꜛしずりꜜ
nhk;足ずり;あꜛしずꜜり
nhk;足摺り;あꜛしずꜜり
nhk;朝;あꜛし*たꜜ
nhk;明日;あꜛし*たꜜ
nhk;明日;あꜛし*た
nhk;足駄;あꜛしだ
nhk;足代;あꜛしだい
nhk;足だまり;あꜛしだꜜまり
nhk;足溜まり;あꜛしだꜜまり
nhk;足だまり;あꜛしだまり
nhk;足溜まり;あꜛしだまり
nhk;足賃;あꜛし*ꜜちん
nhk;足賃;あꜛし*ちꜜん
nhk;足ついで;あꜛし*つꜜいで
nhk;足つき;あꜛしつ*き
nhk;足つき;あꜛしꜜつ*き
nhk;足継ぎ;あꜛし*つぎ~ꜜ
nhk;足継ぎ;あꜛし*つぎ~
nhk;味付け;あꜛじつ*け
nhk;味付けのり;あꜛじつ*けꜜのり
nhk;味付け海苔;あꜛじつ*けꜜのり
nhk;アジテーション;あꜛじてꜜえしょん
nhk;アジテーター;あꜛじてꜜえたあ
nhk;足手まとい;あꜛし*てまꜜとい
nhk;足手まとい;あꜛしでまꜜとい
nhk;アジト;ꜛあꜜじと
nhk;アジト;あꜛじと
nhk;足止め;あꜛしどめ
nhk;足止め;あꜛしどめꜜ
nhk;足どり;あꜛしどり
nhk;足どり;あꜛしどりꜜ
nhk;味な;あꜛじな
nhk;足長蜂;あꜛしなが~ꜜばち
nhk;足並み;あꜛしなみ
nhk;足並み;あꜛしなみꜜ
nhk;足慣らし;あꜛしなꜜらし
nhk;足場;あꜛしばꜜ
nhk;足早;あꜛしばや
nhk;あし原;あꜛし*はら
nhk;葦原;あꜛし*はら
nhk;馬酔木;あꜛしび
nhk;足拍子;あꜛしびょꜜうし
nhk;アジビラ;あꜛじびら
nhk;あし笛;あꜛしぶꜜえ
nhk;葦笛;あꜛしぶꜜえ
nhk;あし笛;あꜛしꜜぶえ
nhk;葦笛;あꜛしꜜぶえ
nhk;あし笛;あꜛしぶえ
nhk;葦笛;あꜛしぶえ
nhk;足ふき;あꜛしふ*きꜜ
nhk;足拭き;あꜛしふ*きꜜ
nhk;足ふき;あꜛしふ*き
nhk;足拭き;あꜛしふ*き
nhk;足踏み;あꜛしぶꜜみ
nhk;足踏み;あꜛしぶみꜜ
nhk;足踏み;あꜛしぶみ
nhk;葦辺;あꜛしべ
nhk;足任せ;あꜛしまꜜかせ
nhk;足まめ;あꜛしまめ
nhk;足回り;あꜛしまꜜわり
nhk;味見;あꜛじみ
nhk;味見;あꜛじみꜜ
nhk;足もと;あꜛしもꜜと
nhk;足もと;あꜛしもとꜜ
nhk;阿闍梨;ꜛあꜜじゃり
nhk;阿闍梨;あꜛじゃり
nhk;足湯;あꜛしꜜゆ
nhk;足湯;あꜛしゆ
nhk;阿修羅;ꜛあꜜしゅら
nhk;阿修羅;あꜛしゅら
nhk;足弱;あꜛしよわ
nhk;配い;あꜛしらい
nhk;配い;あꜛしらꜜい
nhk;あしらう;あꜛしらꜜう
nhk;アジる;あꜛじꜜる
nhk;網代;あꜛじろ
nhk;網代笠;あꜛじろが~ꜜさ
nhk;あじろ木;あꜛじろꜜぎ~
nhk;網代木;あꜛじろꜜぎ~
nhk;味わい;あꜛじわい
nhk;味わい;あꜛじわꜜい
nhk;味わう;あꜛじわꜜう
nhk;味わう;あꜛじわう
nhk;足技;あꜛしわざ
nhk;明日;あꜛすꜜ
nhk;明日;あꜛす
nhk;明日明後日;あꜛすあさꜜって
nhk;飛鳥時代;あꜛす*かじꜜだい
nhk;飛鳥朝;あꜛす*かちょう
nhk;預かり;あꜛずかりꜜ
nhk;預かり;あꜛずかり
nhk;預かり;あꜛずかꜜり
nhk;預かり金;あꜛずかりきん
nhk;預かり証;あꜛずかりしょう
nhk;預かり証;あꜛずかりꜜしょう
nhk;預かり物;あꜛずかりもの
nhk;預かり物;あꜛずかりものꜜ
nhk;預かる;あꜛずかꜜる
nhk;与る;あꜛずかꜜる
nhk;小豆;あꜛずきꜜ
nhk;あずきアイス;あꜛずきあꜜいす
nhk;あずき色;あꜛずきいろ
nhk;小豆がゆ;あꜛずきꜜが~ゆ
nhk;小豆粥;あꜛずきꜜが~ゆ
nhk;小豆がゆ;あꜛずきが~ゆ
nhk;小豆粥;あꜛずきが~ゆ
nhk;預け;あꜛずけꜜ
nhk;預け入れ;あꜛずけいれ
nhk;預け入れる;あꜛずけいれꜜる
nhk;預け主;あꜛずけꜜぬし
nhk;預け物;あꜛずけもの
nhk;預け物;あꜛずけものꜜ
nhk;預ける;あꜛずけꜜる
nhk;彼処;あꜛす*こ
nhk;梓;あꜛずさ
nhk;梓;ꜛあꜜずさ
nhk;梓;あꜛずꜜさ
nhk;あずさ弓;あꜛずさꜜゆみ
nhk;梓弓;あꜛずさꜜゆみ
nhk;アスター;ꜛあꜜす*たあ
nhk;アストラカン;あꜛす*とらꜜかん
nhk;アストリンゼント;あꜛす*とりꜜんぜんと
nhk;翌檜;あꜛすなろ
nhk;アスパラガス;あꜛす*ぱらꜜがす
nhk;アスピリン;あꜛす*ぴりん
nhk;アスファルト;あꜛす*ふぁꜜると
nhk;アスベスト;あꜛすべꜜす*と
nhk;東;ꜛあꜜずま
nhk;吾妻;ꜛあꜜずま
nhk;あずま歌;あꜛずまꜜうた
nhk;東歌;あꜛずまꜜうた
nhk;東夷;あꜛずまえꜜびす
nhk;あずま男;あꜛずまおꜜとこ
nhk;東男;あꜛずまおꜜとこ
nhk;吾妻鏡;あꜛずまかꜜが~み
nhk;あずま下り;あꜛずまくꜜだり
nhk;東下り;あꜛずまくꜜだり
nhk;吾妻下駄;あꜛずまꜜげ~た
nhk;吾妻下駄;あꜛずまꜜげた
nhk;東コート;あꜛずまこꜜうと
nhk;あずま路;あꜛずまꜜじ
nhk;東路;あꜛずまꜜじ
nhk;あずま路;あꜛずまじ
nhk;東路;あꜛずまじ
nhk;四阿;あꜛずまꜜや
nhk;東屋;あꜛずまꜜや
nhk;アスレチック;あꜛすれち*ꜜっく
nhk;汗;ꜛあꜜせ
nhk;畦;あꜛぜꜜ
nhk;アセアン;あꜛせꜜあん
nhk;アセアン;ꜛあꜜせあん
nhk;亜成層圏;あꜛせいそꜜうけん
nhk;あぜ織り;あꜛぜおり
nhk;畦織り;あꜛぜおり
nhk;汗かき;あꜛせꜜかき
nhk;汗臭い;あꜛせく*さꜜい
nhk;あぜ倉;あꜛぜくら
nhk;校倉;あꜛぜくら
nhk;汗殺し;あꜛせこꜜろし
nhk;汗じみ;あꜛせじみ
nhk;汗染み;あꜛせじみ
nhk;汗じみ;あꜛせじみꜜ
nhk;汗染み;あꜛせじみꜜ
nhk;汗じみる;あꜛせじみꜜる
nhk;汗じゅばん;あꜛせじゅꜜばん
nhk;汗襦袢;あꜛせじゅꜜばん
nhk;汗じばん;あꜛせじꜜばん
